,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
355,frozenset({'Temperature_Category_Hot'}),"frozenset({'Weather_Condition_Cloudy', 'Rainfall_Category_Very High', 'Yield_Category_Very High'})",0.400379,0.13896,0.059837,0.1494508952767253,1.075495792146843,1.0,0.00420033416,1.0123342617357036,0.1170677297792905,0.1247898861735717,0.0121839813211062,0.290028412520343
356,frozenset({'Temperature_Category_Hot'}),"frozenset({'Yield_Category_Very High', 'Weather_Condition_Rainy'})",0.400379,0.141576,0.060897,0.1520983867785273,1.0743232382503205,1.0,0.0042129426959999,1.0124099147996064,0.1153752936244249,0.1265897251474874,0.0122577965883145,0.2911174252929762
357,frozenset({'Temperature_Category_Hot'}),"frozenset({'Yield_Category_Very High', 'Weather_Condition_Sunny'})",0.400379,0.141879,0.061014,0.1523906098971224,1.0740885536064002,1.0,0.0042086278589999,1.0124014788177922,0.1150361116368521,0.1267839183449559,0.0122495660834806,0.2912165554507497
358,"frozenset({'Weather_Condition_Sunny', 'Temperature_Category_Hot'})","frozenset({'Yield_Category_Very High', 'Rainfall_Category_Very High'})",0.133484,0.418429,0.059874,0.4485481406011207,1.0719814845556137,1.0,0.0040204233639999,1.0546178965357969,0.0774920105426583,0.1216854761512806,0.0517892752580867,0.2958202585427711
359,frozenset({'Temperature_Category_Hot'}),"frozenset({'Yield_Category_Very High', 'Rainfall_Category_Very High'})",0.400379,0.418429,0.179446,0.4481903396531786,1.0711263790348629,1.0,0.0119158154089999,1.053934067835045,0.1107422009021152,0.28066416208658,0.0511740435014445,0.438523424082389
360,"frozenset({'Weather_Condition_Cloudy', 'Temperature_Category_Hot'})","frozenset({'Yield_Category_Very High', 'Rainfall_Category_Very High'})",0.133547,0.418429,0.059837,0.448059484675807,1.070813649808706,1.0,0.003957062337,1.0536841993894994,0.0763234635947234,0.1215855683048894,0.0509490409181459,0.2955317175834051
361,"frozenset({'Weather_Condition_Rainy', 'Temperature_Category_Hot'})","frozenset({'Yield_Category_Very High', 'Rainfall_Category_Very High'})",0.133348,0.418429,0.059735,0.447963224045355,1.0705835973256037,1.0,0.003938329708,1.0535004647005286,0.0760743867037979,0.1214022380203316,0.0507835226401506,0.2953617027907648
362,frozenset({'Temperature_Category_Hot'}),"frozenset({'Yield_Category_Very High', 'Weather_Condition_Rainy', 'Rainfall_Category_Very High'})",0.400379,0.139572,0.059735,0.1491961366605141,1.0689546374667855,1.0,0.003853302212,1.0113118158899026,0.1075789669097957,0.1243919402935345,0.0111852899493207,0.2885915627274141
363,frozenset({'Temperature_Category_Hot'}),"frozenset({'Yield_Category_Very High', 'Weather_Condition_Sunny', 'Rainfall_Category_Very High'})",0.400379,0.139897,0.059874,0.1495433077159391,1.0689529276248897,1.0,0.003862179037,1.0113425031556071,0.1075764713885983,0.1246331197621991,0.0112152936519686,0.2887648059627323
364,frozenset({'Temperature_Category_Hot'}),"frozenset({'Yield_Category_Very High', 'Irrigation_Used'})",0.400379,0.277442,0.117608,0.2937416797584289,1.058749863965906,1.0,0.006526049482,1.0230789206884725,0.0925415274397506,0.2099344356521537,0.0225582994838184,0.3588214457716172
365,frozenset({'Temperature_Category_Hot'}),"frozenset({'Fertilizer_Used', 'Yield_Category_Very High'})",0.400379,0.294464,0.124793,0.3116871764003607,1.058489922029045,1.0,0.006895798144,1.02502230934808,0.0921546980868229,0.2189158845715288,0.024411477798951,0.3677421564462138
366,frozenset({'Temperature_Category_Hot'}),"frozenset({'Fertilizer_Used', 'Rainfall_Category_Very High', 'Yield_Category_Very High'})",0.400379,0.288461,0.121313,0.3029954118472747,1.050386055124522,1.0,0.005819273281,1.0208526774347286,0.0799990032028668,0.2137572309335062,0.0204267255164857,0.3617739651059878
367,frozenset({'Temperature_Category_Hot'}),"frozenset({'Irrigation_Used', 'Rainfall_Category_Very High', 'Yield_Category_Very High'})",0.400379,0.271454,0.114138,0.2850748915402656,1.0501775311480606,1.0,0.005453518934,1.0190521935501904,0.0796837442025037,0.2046602533642941,0.0186959938566207,0.3527719606418975
368,frozenset({'Temperature_Category_Hot'}),"frozenset({'Fertilizer_Used', 'Irrigation_Used', 'Yield_Category_Very High'})",0.400379,0.180549,0.075711,0.189098329332957,1.0473518509266573,1.0,0.003422971929,1.0105429913912058,0.0753993359156764,0.1498583776872116,0.0104329963999763,0.3042180080275605
369,"frozenset({'Temperature_Category_Mild', 'Rainfall_Category_Very High'})",frozenset({'Yield_Category_High'}),0.155659,0.395319,0.064408,0.4137762673536385,1.0466895528766351,1.0,0.002873039779,1.0314850223997547,0.0528304058449464,0.1323714984483219,0.0305239743825893,0.2883514582324313
370,frozenset({'Temperature_Category_Warm'}),frozenset({'Yield_Category_Medium'}),0.399517,0.169936,0.070395,0.1762002618161429,1.0368624765567211,1.0,0.0025026790879999,1.0076041075588993,0.0592055792747654,0.1410557490311747,0.0075467214770704,0.2952222239313273
371,frozenset({'Temperature_Category_Hot'}),"frozenset({'Irrigation_Used', 'Yield_Category_Very High', 'Fertilizer_Used', 'Rainfall_Category_Very High'})",0.400379,0.174564,0.072243,0.1804365363817782,1.033641165313457,1.0,0.002351240244,1.0071654443401516,0.0542780703743344,0.1437099661826139,0.0071144660298052,0.2971423762544074
372,frozenset({'Temperature_Category_Mild'}),frozenset({'Yield_Category_High'}),0.200104,0.395319,0.081419,0.4068834206212769,1.0292533893419669,1.0,0.002314086824,1.0194977193748158,0.0355320578489094,0.1584014910389802,0.0191248288292124,0.3064205704210809
373,frozenset({'Temperature_Category_Warm'}),"frozenset({'Yield_Category_High', 'Rainfall_Category_Very High'})",0.399517,0.297679,0.12149,0.3040921913210201,1.021543983018688,1.0,0.0025621789569999,1.0092155760303856,0.0351211082113769,0.2110278510211809,0.0091314246918717,0.3561081893923487
374,frozenset({'Temperature_Category_Warm'}),"frozenset({'Irrigation_Used', 'Yield_Category_High'})",0.399517,0.178707,0.072659,0.1818671045287184,1.0176831603055192,1.0,0.0012625154809999,1.0038625809403472,0.0289365385687781,0.1437184140516056,0.0038477188149885,0.2942244138422493
375,frozenset({'Rainfall_Category_Very High'}),"frozenset({'Temperature_Category_Mild', 'Yield_Category_High'})",0.777353,0.081419,0.064408,0.0828555366738148,1.0176437523651096,1.0,0.001116696093,1.001566314502521,0.0778714632319417,0.0810812171749978,0.0015638649980947,0.4369619802530449
376,frozenset({'Temperature_Category_Warm'}),"frozenset({'Fertilizer_Used', 'Yield_Category_High'})",0.399517,0.176237,0.071517,0.1790086529484352,1.0157268504822212,1.0,0.0011073224709999,1.003375983143293,0.0257848202386916,0.141832114660368,0.0033646242286133,0.2924043985362704
377,"frozenset({'Weather_Condition_Rainy', 'Temperature_Category_Warm'})",frozenset({'Yield_Category_High'}),0.133257,0.395319,0.053193,0.3991760282761881,1.0097567490461834,1.0,0.000513976017,1.0064195645608514,0.0111480273914164,0.1118950404200402,0.0063786166196526,0.2668665916919177
378,frozenset({'Temperature_Category_Warm'}),"frozenset({'Weather_Condition_Sunny', 'Yield_Category_High'})",0.399517,0.131907,0.053201,0.133163294678324,1.009524094083893,1.0,0.0005019110809999,1.0014492864349325,0.0157110883745639,0.1112472633060308,0.0014471890434827,0.2682426660872193
379,frozenset({'Temperature_Category_Warm'}),"frozenset({'Weather_Condition_Rainy', 'Yield_Category_High'})",0.399517,0.131945,0.053193,0.1331432704991277,1.0090815908077433,1.0,0.0004787294349999,1.0013823166601217,0.0149876978732767,0.1112198365355061,0.0013804084984565,0.2681442602069324
380,frozenset({'Temperature_Category_Warm'}),frozenset({'Yield_Category_High'}),0.399517,0.395319,0.159313,0.3987640075391034,1.0087145002873716,1.0,0.001376339077,1.0057298757597708,0.0143871081375213,0.250680148476137,0.0056972313320634,0.4008812992752066
381,"frozenset({'Weather_Condition_Cloudy', 'Temperature_Category_Warm'})",frozenset({'Yield_Category_High'}),0.132741,0.395319,0.052919,0.3986635628780859,1.0084604152041412,1.0,0.000443960621,1.0055618829520685,0.0096735082404325,0.1113753601562483,0.0055311195127446,0.2662638034263494
382,"frozenset({'Weather_Condition_Sunny', 'Temperature_Category_Warm'})",frozenset({'Yield_Category_High'}),0.133519,0.395319,0.053201,0.3984526546783604,1.007926901257871,1.0,0.000418402439,1.0052093234268782,0.0090764363787908,0.1118521057024579,0.0051823270093824,0.266515023303705
383,frozenset({'Temperature_Category_Warm'}),"frozenset({'Weather_Condition_Cloudy', 'Yield_Category_High'})",0.399517,0.131467,0.052919,0.1324574423616517,1.0075337716814994,1.0,0.0003956985609999,1.0011416642940814,0.0124523731197584,0.1106941524688065,0.0011403623830662,0.2674921561112646
384,frozenset({'Weather_Condition_Cloudy'}),frozenset({'Yield_Category_Medium'}),0.332649,0.169936,0.056795,0.1707355200226064,1.0047048301866963,1.0,0.000265959536,1.000964131518847,0.0070169946779933,0.1274030373045604,0.0009632028646061,0.2524747885396903
385,frozenset({'Weather_Condition_Sunny'}),"frozenset({'Yield_Category_Very High', 'Temperature_Category_Warm'})",0.33379,0.165283,0.055427,0.1660535066958267,1.0046617419566846,1.0,0.0002571874299999,1.0009239282160345,0.0069649374172617,0.1249351960797572,0.0009230753606632,0.2506997747717742
386,frozenset({'Region_North'}),frozenset({'Yield_Category_Very High'}),0.250173,0.424435,0.10667,0.4263849416203987,1.0045942055212194,1.0,0.000487822745,1.003399390570232,0.0060990005988331,0.1878197972313879,0.0033878738637664,0.3388536438991293
387,frozenset({'Weather_Condition_Sunny'}),"frozenset({'Yield_Category_Very High', 'Temperature_Category_Warm', 'Rainfall_Category_Very High'})",0.33379,0.163309,0.05476,0.1640552443152881,1.0045695235124097,1.0,0.00024908889,1.0008926957316415,0.0068277839531183,0.1237964547552895,0.0008918995367322,0.2496852527842475
388,frozenset({'Region_North'}),"frozenset({'Yield_Category_Very High', 'Rainfall_Category_Very High'})",0.250173,0.418429,0.105149,0.4203051488370048,1.0044837925598007,1.0,0.000469361783,1.0032364421268207,0.0059530770506247,0.1866153876188431,0.0032260013601174,0.3357999363365339
389,frozenset({'Soil_Type_Sandy'}),frozenset({'Yield_Category_High'}),0.167119,0.395319,0.06632,0.3968429681843477,1.00385503399621,1.0,0.000254684039,1.0025266524370282,0.0046107784663781,0.1336778750216682,0.002520284553918,0.2823031088053802
390,frozenset({'Weather_Condition_Sunny'}),"frozenset({'Fertilizer_Used', 'Yield_Category_High'})",0.33379,0.176237,0.059044,0.176889661164205,1.0037033152187398,1.0,0.0002178517699999,1.000792920624868,0.0055382706309027,0.1309228950980414,0.0007922923998832,0.2559578953755341
391,frozenset({'Weather_Condition_Rainy'}),"frozenset({'Irrigation_Used', 'Yield_Category_Very High', 'Fertilizer_Used', 'Rainfall_Category_Very High'})",0.333561,0.174564,0.058425,0.1751553688830528,1.003387690950327,1.0,0.0001972575959999,1.0007169457868108,0.0050661099481775,0.1299199466310874,0.0007164321438038,0.2549231852320674
392,frozenset({'Weather_Condition_Rainy'}),"frozenset({'Fertilizer_Used', 'Irrigation_Used', 'Yield_Category_Very High'})",0.333561,0.180549,0.060421,0.1811392818704824,1.003269372139876,1.0,0.000196895011,1.0007208574760196,0.0048897471148222,0.1331771323527791,0.0007203382148322,0.2578954084554158
393,frozenset({'Region_South'}),"frozenset({'Yield_Category_High', 'Rainfall_Category_Very High'})",0.250054,0.297679,0.074666,0.2985995025074583,1.003092265519094,1.0,0.0002301753339999,1.0013123778935844,0.0041106064842964,0.1578338797675593,0.0013106578152416,0.2747133679347849
394,frozenset({'Weather_Condition_Cloudy'}),"frozenset({'Irrigation_Used', 'Yield_Category_High'})",0.332649,0.178707,0.059628,0.1792520043649612,1.0030497091046309,1.0,0.000181295157,1.000664033744657,0.0045559782742142,0.131999787482733,0.0006635930964482,0.2564577435244538
395,frozenset({'Crop_Wheat'}),"frozenset({'Yield_Category_Very High', 'Rainfall_Category_Very High'})",0.166673,0.418429,0.069941,0.4196300540579458,1.0028703891411586,1.0,0.000200183283,1.0020694628768143,0.0034346344102232,0.1357653238502138,0.0020651890447526,0.293390735213635
396,frozenset({'Region_South'}),frozenset({'Yield_Category_High'}),0.250054,0.395319,0.099134,0.3964503667207883,1.0028619082836605,1.0,0.000282902774,1.0018745214285716,0.0038052621632188,0.1814846614760206,0.0018710141724121,0.3236099991673754
397,frozenset({'Weather_Condition_Cloudy'}),"frozenset({'Yield_Category_Very High', 'Temperature_Category_Hot'})",0.332649,0.182928,0.061017,0.1834275768152016,1.0027310024446865,1.0,0.000166183728,1.0006117973140132,0.0040811572676095,0.1342331045406547,0.0006114232469129,0.258492521023712
398,frozenset({'Weather_Condition_Cloudy'}),"frozenset({'Yield_Category_Very High', 'Temperature_Category_Hot', 'Rainfall_Category_Very High'})",0.332649,0.179446,0.059837,0.1798802942440831,1.0024201946216862,1.0,0.000144467546,1.0005295498218554,0.0036178134465394,0.1323072228683627,0.0005292695472608,0.2566671847823962
399,frozenset({'Weather_Condition_Rainy'}),"frozenset({'Irrigation_Used', 'Rainfall_Category_Very High', 'Yield_Category_Very High'})",0.333561,0.271454,0.090762,0.2721001555937294,1.002380350238823,1.0,0.000215532306,1.0008876984913446,0.0035632632945553,0.1764928935757302,0.0008869111816268,0.3032275737998707
400,frozenset({'Soil_Type_Chalky'}),frozenset({'Yield_Category_Very High'}),0.166779,0.424435,0.070955,0.4254432512486584,1.0023755139153423,1.0,0.000168155135,1.0017548331837534,0.002844244471028,0.1363839933571548,0.001751759138687,0.2963092185419727
401,frozenset({'Region_West'}),"frozenset({'Yield_Category_High', 'Rainfall_Category_Very High'})",0.250074,0.297679,0.074617,0.298379679614834,1.002353809354486,1.0,0.0001752217539999,1.000998659238446,0.0031313515553177,0.1577072976903046,0.0009976629131607,0.2745211530676739
402,frozenset({'Weather_Condition_Rainy'}),"frozenset({'Yield_Category_Very High', 'Irrigation_Used'})",0.333561,0.277442,0.09276,0.2780900644859561,1.0023358557318505,1.0,0.0002161690379999,1.000897708223803,0.0034968124991138,0.1789893930067555,0.0008969030665442,0.3062151074298639
403,frozenset({'Soil_Type_Chalky'}),"frozenset({'Yield_Category_Very High', 'Rainfall_Category_Very High'})",0.166779,0.418429,0.069948,0.4194053208137714,1.0023333010230444,1.0,0.0001628298089999,1.0016815876010785,0.0027938198905032,0.135752823817102,0.0016787646113225,0.2932867332125469
404,frozenset({'Region_North'}),"frozenset({'Yield_Category_Very High', 'Irrigation_Used'})",0.250173,0.277442,0.069569,0.2780835661722088,1.002312433489554,1.0,0.000160502534,1.0008886986666965,0.0030768410283576,0.1518821253760539,0.0008879095826339,0.2644175372977955
405,frozenset({'Crop_Wheat'}),frozenset({'Yield_Category_Very High'}),0.166673,0.424435,0.070898,0.4253718358702369,1.002207254044169,1.0,0.000156145245,1.001630334064213,0.0026428914504705,0.1362872686030641,0.0016276804014089,0.2962063627617703
406,frozenset({'Region_North'}),"frozenset({'Irrigation_Used', 'Rainfall_Category_Very High', 'Yield_Category_Very High'})",0.250173,0.271454,0.068051,0.2720157650905573,1.0020694669835677,1.0,0.000140538458,1.0007716720549962,0.0027542261542475,0.1500321886519569,0.0007710770363949,0.2613532449271187
407,frozenset({'Weather_Condition_Cloudy'}),"frozenset({'Temperature_Category_Hot', 'Yield_Category_High'})",0.332649,0.154587,0.051527,0.1548990076627316,1.0020183305370542,1.0,0.000103789037,1.000369195712182,0.0030182993422125,0.1182601231555923,0.0003690594570128,0.244109701648776
408,frozenset({'Weather_Condition_Sunny'}),"frozenset({'Fertilizer_Used', 'Rainfall_Category_Very High', 'Yield_Category_Very High'})",0.33379,0.288461,0.096459,0.2889810958986189,1.0018030024808169,1.0,0.00017360281,1.0007314797055589,0.0027014867887828,0.183454674091656,0.0007309450341005,0.3116864600483454
409,frozenset({'Weather_Condition_Sunny'}),"frozenset({'Yield_Category_Very High', 'Rainfall_Category_Very High'})",0.33379,0.418429,0.139897,0.4191168099703406,1.001643791348928,1.0,0.00022958409,1.0011840762172952,0.002463327979536,0.2284696613873092,0.0011826758389614,0.3767277455423496
410,frozenset({'Crop_Maize'}),frozenset({'Yield_Category_High'}),0.166824,0.395319,0.066053,0.3959442286481561,1.001581580061055,1.0,0.000104303144,1.0010350511952844,0.0018952569630852,0.1331472111915176,0.0010339809720433,0.2815160370801308
411,frozenset({'Region_West'}),frozenset({'Yield_Category_High'}),0.250074,0.395319,0.099011,0.3959268056655229,1.0015375068375745,1.0,0.000151996394,1.001006178839292,0.0020470640293487,0.1812120457848172,0.0010051674610629,0.3231926480752112
412,frozenset({'Weather_Condition_Sunny'}),"frozenset({'Fertilizer_Used', 'Yield_Category_Very High'})",0.33379,0.294464,0.09844,0.2949159651277749,1.0015348739668517,1.0,0.00015086144,1.0006410088803908,0.0023003583541684,0.185801054709766,0.0006405982512231,0.3146091453545852
413,frozenset({'Weather_Condition_Rainy'}),"frozenset({'Yield_Category_Very High', 'Temperature_Category_Warm', 'Rainfall_Category_Very High'})",0.333561,0.163309,0.054557,0.1635592890056091,1.0015326099946062,1.0,8.348665099999764e-05,1.0002992310181933,0.0022961811893352,0.1233447807321964,0.0002991415057759,0.24881575396401
414,frozenset({'Crop_Soybean'}),frozenset({'Yield_Category_High'}),0.166349,0.395319,0.065861,0.3959206247106986,1.0015218714777143,1.0,0.000100079669,1.0009959365197834,0.0018227758430798,0.1328359623805231,0.0009949456171082,0.2812613932545724
415,frozenset({'Weather_Condition_Sunny'}),frozenset({'Yield_Category_Very High'}),0.33379,0.424435,0.141879,0.4250546750951197,1.0014599999885017,1.0,0.00020684135,1.0010777983023382,0.0021883062339714,0.2301937548065535,0.0010766379038331,0.3796660042456408
416,frozenset({'Soil_Type_Loam'}),frozenset({'Yield_Category_High'}),0.166795,0.395319,0.066032,0.3958871668815012,1.0014372364634667,1.0,9.476739500000052e-05,1.0009404979506364,0.0017224737962202,0.1331070266609149,0.0009396142453644,0.2814609453687126
417,frozenset({'Region_East'}),"frozenset({'Fertilizer_Used', 'Yield_Category_Very High'})",0.249699,0.294464,0.073629,0.2948710247137553,1.001382256281771,1.0,0.0001016336639999,1.0005772344181292,0.001839726038857,0.1564796592807321,0.0005769014107789,0.2724575863625286
418,frozenset({'Crop_Soybean'}),"frozenset({'Yield_Category_Very High', 'Rainfall_Category_Very High'})",0.166349,0.418429,0.069694,0.4189625426062074,1.0012751090536447,1.0,8.875427900001398e-05,1.0009182585380996,0.0015275999442328,0.1353060859976237,0.0009174161129208,0.292761827861086
419,frozenset({'Region_East'}),"frozenset({'Fertilizer_Used', 'Rainfall_Category_Very High', 'Yield_Category_Very High'})",0.249699,0.288461,0.072118,0.2888197389657147,1.0012436307359216,1.0,8.957676099999312e-05,1.0005044276189456,0.001655450331995,0.1547457096141549,0.0005041733000084,0.2694146361584218
420,frozenset({'Crop_Cotton'}),frozenset({'Yield_Category_High'}),0.166585,0.395319,0.065936,0.3958099468739682,1.001241900525824,1.0,8.178438499999163e-05,1.0008125702689543,0.0014882862942667,0.1329440609071553,0.0008119105345929,0.2813009144365312
421,frozenset({'Weather_Condition_Rainy'}),"frozenset({'Yield_Category_Very High', 'Temperature_Category_Warm'})",0.333561,0.165283,0.0552,0.1654869723978522,1.0012340797169237,1.0,6.803723699999598e-05,1.0002444208671473,0.0018494695558097,0.1244240877820955,0.0002443611401855,0.2497298066311544
422,frozenset({'Crop_Rice'}),frozenset({'Yield_Category_Very High'}),0.166792,0.424435,0.070879,0.4249544342654324,1.0012238252392769,1.0,8.66374799999986e-05,1.0009032923587,0.0014670158253424,0.1362146102223896,0.0009024771579793,0.2959752792623709
423,frozenset({'Crop_Soybean'}),frozenset({'Yield_Category_Very High'}),0.166349,0.424435,0.070688,0.4249379316978161,1.0011849439792102,1.0,8.366218499999967e-05,1.000874569417004,0.0014197086655899,0.1359133698394142,0.0008738052136875,0.2957420229719068
424,frozenset({'Crop_Rice'}),"frozenset({'Yield_Category_Very High', 'Rainfall_Category_Very High'})",0.166792,0.418429,0.069872,0.4189169744352247,1.0011662060593909,1.0,8.139023200000317e-05,1.0008397671481637,0.0013980273917832,0.1355819066302641,0.0008390625310146,0.2929517441381413
425,frozenset({'Weather_Condition_Cloudy'}),"frozenset({'Fertilizer_Used', 'Yield_Category_High'})",0.332649,0.176237,0.058686,0.1764201906514073,1.0010394562515663,1.0,6.093818700000225e-05,1.0002224321787978,0.0015559681549919,0.1303553976010662,0.0002223827137263,0.2547074823670173
426,frozenset({'Region_North'}),"frozenset({'Fertilizer_Used', 'Yield_Category_Very High'})",0.250173,0.294464,0.07374,0.294756028828051,1.0009917301539442,1.0,7.305772800000887e-05,1.0004140819914642,0.0013213015797972,0.1565947542668566,0.0004139105985392,0.2725885664679268
427,frozenset({'Weather_Condition_Rainy'}),"frozenset({'Temperature_Category_Warm', 'Yield_Category_High'})",0.333561,0.159313,0.053193,0.159470081934039,1.00098599570681,1.0,5.239640699999243e-05,1.0001868844054955,0.0014780414665178,0.1209808929655818,0.0001868494862404,0.2466799858239991
428,frozenset({'Weather_Condition_Rainy'}),"frozenset({'Yield_Category_High', 'Rainfall_Category_Very High'})",0.333561,0.297679,0.099376,0.2979245175545102,1.0008247728409134,1.0,8.189508099999687e-05,1.00034970250443,0.0012365620128231,0.1868447573063791,0.0003495802553394,0.3158803148040491
429,frozenset({'Soil_Type_Peaty'}),"frozenset({'Yield_Category_Very High', 'Rainfall_Category_Very High'})",0.166283,0.418429,0.069634,0.4187680039450816,1.000810182719366,1.0,5.637059300001024e-05,1.0005832506596035,0.0009709851840583,0.1351911749288457,0.0005829106765667,0.292592861779103
430,frozenset({'Region_North'}),"frozenset({'Fertilizer_Used', 'Rainfall_Category_Very High', 'Yield_Category_Very High'})",0.250173,0.288461,0.072219,0.2886762360446571,1.000746153014297,1.0,5.384624700000007e-05,1.0003025852017935,0.0009943582787534,0.1548385021922536,0.000302493671685,0.2695179516913514
431,frozenset({'Crop_Wheat'}),frozenset({'Yield_Category_High'}),0.166673,0.395319,0.06593,0.3955649685311959,1.0006222026545546,1.0,4.099631300001627e-05,1.0004069395690025,0.0007461845819692,0.1329067737500554,0.0004067740365513,0.2811708364571192
432,frozenset({'Weather_Condition_Rainy'}),frozenset({'Yield_Category_High'}),0.333561,0.395319,0.131945,0.3955648292216416,1.0006218502567337,1.0,8.199904100000821e-05,1.0004067089963098,0.0009325141525486,0.2210374663908131,0.0004065436513495,0.364666627107564
433,frozenset({'Soil_Type_Peaty'}),frozenset({'Yield_Category_Very High'}),0.166283,0.424435,0.070615,0.424667584780164,1.0005479868063754,1.0,3.867489500000709e-05,1.0004042615608146,0.0006569215708689,0.1357711837847503,0.0004040981994457,0.2955208528351442
434,frozenset({'Region_West'}),"frozenset({'Yield_Category_Very High', 'Irrigation_Used'})",0.250074,0.277442,0.069418,0.2775898334093108,1.0005328443758004,1.0,3.696929199997756e-05,1.0002046391595074,0.0007101508733896,0.1515352610140188,0.0002045972908898,0.2638985419668723
435,frozenset({'Weather_Condition_Sunny'}),"frozenset({'Temperature_Category_Warm', 'Yield_Category_High'})",0.33379,0.159313,0.053201,0.1593846430390365,1.0004496998928931,1.0,2.391372999999836e-05,1.0000852268977043,0.0006747088062346,0.1209382998940673,8.521963469936656e-05,0.2466623741831426
436,frozenset({'Region_West'}),"frozenset({'Irrigation_Used', 'Rainfall_Category_Very High', 'Yield_Category_Very High'})",0.250074,0.271454,0.067914,0.2715756136183689,1.0004480082016436,1.0,3.0412404000007557e-05,1.000166954347826,0.0005971356909548,0.1497176013086016,0.0001669264787247,0.2608808244106934
437,frozenset({'Weather_Condition_Sunny'}),"frozenset({'Irrigation_Used', 'Rainfall_Category_Very High', 'Yield_Category_Very High'})",0.33379,0.271454,0.090645,0.2715629587465173,1.0004013893570085,1.0,3.6369340000022565e-05,1.0001495788109978,0.0006022550070333,0.17614686386876,0.000149556440523,0.3027434692499965
438,frozenset({'Weather_Condition_Cloudy'}),"frozenset({'Fertilizer_Used', 'Yield_Category_Very High'})",0.332649,0.294464,0.097986,0.2945627372996762,1.0003353119555405,1.0,3.284486400001452e-05,1.000139966096061,0.0005022837444176,0.1851842752307102,0.0001399465082947,0.3136616392431874
439,frozenset({'Crop_Barley'}),frozenset({'Yield_Category_Very High'}),0.166777,0.424435,0.070806,0.4245549446266571,1.0002825983405164,1.0,2.0004004999990554e-05,1.0002084380177343,0.0003390670939914,0.1360591538145217,0.0002083945803811,0.2956895377650467
440,frozenset({'Weather_Condition_Sunny'}),"frozenset({'Irrigation_Used', 'Yield_Category_Very High', 'Fertilizer_Used', 'Rainfall_Category_Very High'})",0.33379,0.174564,0.05828,0.1746007969082357,1.0002107932233204,1.0,1.2282440000004058e-05,1.000044580741171,0.0003163398911783,0.1294898172300555,4.457875381703059e-05,0.2542305787891239
441,frozenset({'Soil_Type_Silt'}),frozenset({'Yield_Category_High'}),0.166672,0.395319,0.065901,0.3953933474128828,1.0001880694145306,1.0,1.2391632000008368e-05,1.0001229682349089,0.0002256423054028,0.1328408151746659,0.0001229531155813,0.2810483466591708
442,frozenset({'Weather_Condition_Sunny'}),"frozenset({'Yield_Category_Very High', 'Irrigation_Used'})",0.33379,0.277442,0.092621,0.2774828484975583,1.0001472325659355,1.0,1.363481999999694e-05,1.0000565363707608,0.0002209677004223,0.1785943607058083,5.653317458018609e-05,0.305660996627871
443,frozenset({'Crop_Barley'}),"frozenset({'Yield_Category_Very High', 'Rainfall_Category_Very High'})",0.166777,0.418429,0.069793,0.4184809656007722,1.000124192158699,1.0,8.666666999987416e-06,1.0000893618225686,0.0001490318161186,0.1354117959772066,8.93538377468141e-05,0.2926393389982118
444,frozenset({'Crop_Cotton'}),"frozenset({'Yield_Category_Very High', 'Rainfall_Category_Very High'})",0.166585,0.418429,0.069712,0.4184770537563405,1.0001148432741052,1.0,8.005034999994387e-06,1.0000826343253535,0.0001377826012756,0.1352837753395096,8.2627497486185e-05,0.2925405924615787
445,frozenset({'Weather_Condition_Cloudy'}),"frozenset({'Fertilizer_Used', 'Rainfall_Category_Very High', 'Yield_Category_Very High'})",0.332649,0.288461,0.095966,0.2884902705253886,1.0001014713440937,1.0,9.736810999999568e-06,1.0000411386157857,0.0001520355086075,0.1827422573617902,4.113692346953808e-05,0.310586512433265
446,frozenset({'Soil_Type_Silt'}),"frozenset({'Yield_Category_Very High', 'Rainfall_Category_Very High'})",0.166672,0.418429,0.069747,0.4184686090045119,1.000094661231683,1.0,6.601712000009474e-06,1.0000681115501675,0.000113583453073,0.1353380394835394,6.810691130040333e-05,0.2925781931906595
447,frozenset({'Crop_Cotton'}),frozenset({'Yield_Category_Very High'}),0.166585,0.424435,0.07071,0.4244679893147642,1.0000777252459483,1.0,5.49552499999606e-06,1.0000573196870923,9.325390736223862e-05,0.1358997520708807,5.731640173429235e-05,0.2955329685874303
448,frozenset({'Weather_Condition_Rainy'}),frozenset({'Yield_Category_Very High'}),0.333561,0.424435,0.141576,0.4244381087717089,1.0000073244942311,1.0,1.0369650000063846e-06,1.0000054012813502,1.0990414101207736e-05,0.2296745725317154,5.401252176467315e-06,0.3790007759686645
449,frozenset({'Weather_Condition_Rainy'}),"frozenset({'Yield_Category_Very High', 'Rainfall_Category_Very High'})",0.333561,0.418429,0.139572,0.4184302121650912,1.0000028969433077,1.0,4.043310000145794e-07,1.0000020842985944,4.346886834979623e-06,0.2279031641787145,2.0842942499654624e-06,0.3759960892361989
